age,gender,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,device_Desktop,device_Mobile,device_Tablet
57.0,1,29.29,7.0,5.0,5.0,1.0,1.0,1.0,17.53,10.55,1.0,1,0,0
59.0,0,28.2,7.0,14.0,0.0,0.0,0.0,0.0,36.93,74.68,1.0,0,1,0
28.0,0,13.4,1.0,11.0,5.0,1.0,1.0,0.0,14.03,74.29,1.0,1,0,0
56.0,0,21.98,10.0,8.0,9.0,1.0,1.0,0.0,15.19,91.96,1.0,0,1,0
48.0,1,25.05,10.0,7.0,0.0,0.0,0.0,0.0,19.15,98.32,1.0,1,0,0
34.0,1,27.07,12.0,2.0,4.0,1.0,0.0,0.0,30.92,38.44,1.0,0,0,1
50.0,0,2.98,3.0,2.0,6.0,1.0,0.0,1.0,2.44,37.74,1.0,0,0,1
49.0,1,9.76,3.0,4.0,7.0,1.0,0.0,1.0,11.54,90.47,1.0,0,1,0
46.0,1,10.29,13.0,12.0,4.0,0.0,1.0,1.0,13.15,86.07,1.0,0,1,0
38.0,1,13.6,13.0,12.0,1.0,1.0,1.0,0.0,10.97,37.54,1.0,0,1,0
38.0,0,5.91,6.0,6.0,2.0,0.0,1.0,0.0,5.12,7.63,1.0,0,0,1
57.0,1,15.39,3.0,2.0,6.0,0.0,1.0,0.0,8.47,58.12,1.0,0,1,0
40.0,1,20.23,15.0,3.0,9.0,1.0,0.0,1.0,26.7,26.87,1.0,0,1,0
23.0,1,15.42,9.0,13.0,3.0,0.0,1.0,1.0,17.06,90.86,1.0,0,1,0
39.0,1,20.31,6.0,1.0,0.0,1.0,0.0,1.0,28.2,80.61,1.0,0,1,0
55.0,1,2.93,6.0,8.0,2.0,1.0,1.0,1.0,2.02,90.1,1.0,0,1,0
54.0,1,26.4,8.0,9.0,9.0,0.0,1.0,1.0,38.56,8.09,1.0,0,1,0
25.0,1,28.23,11.0,8.0,1.0,0.0,1.0,0.0,34.07,86.46,1.0,0,1,0
58.0,1,18.92,19.0,12.0,8.0,1.0,1.0,1.0,13.18,59.31,1.0,0,1,0
52.0,1,26.56,16.0,10.0,0.0,0.0,0.0,0.0,25.58,21.54,1.0,0,0,1
28.0,1,4.81,9.0,1.0,8.0,0.0,0.0,0.0,5.77,30.13,1.0,1,0,0
41.0,0,24.13,11.0,4.0,9.0,0.0,1.0,1.0,12.47,45.66,1.0,1,0,0
38.0,1,4.46,16.0,0.0,4.0,1.0,1.0,1.0,5.71,62.76,1.0,0,1,0
19.0,0,12.83,6.0,7.0,5.0,1.0,1.0,1.0,18.57,23.27,1.0,1,0,0
57.0,1,10.39,17.0,5.0,5.0,1.0,1.0,1.0,6.04,20.7,1.0,0,1,0
36.0,0,17.98,16.0,13.0,5.0,1.0,1.0,0.0,25.14,89.22,1.0,0,1,0
56.0,1,9.74,18.0,9.0,8.0,1.0,0.0,0.0,9.39,84.52,1.0,0,1,0
45.0,1,19.48,1.0,9.0,8.0,0.0,1.0,0.0,19.78,76.68,1.0,0,1,0
34.0,0,11.65,18.0,1.0,9.0,0.0,0.0,1.0,15.61,49.5,1.0,0,1,0
23.0,0,25.96,8.0,1.0,6.0,1.0,1.0,0.0,28.29,76.6,1.0,0,0,1
36.0,0,19.38,10.0,9.0,2.0,1.0,0.0,0.0,16.5,92.41,1.0,0,1,0
55.0,1,7.24,2.0,4.0,6.0,0.0,1.0,0.0,8.92,84.37,1.0,0,1,0
45.0,0,10.75,9.0,6.0,4.0,1.0,1.0,0.0,6.86,38.86,1.0,0,1,0
19.0,0,25.58,4.0,8.0,8.0,1.0,0.0,0.0,29.83,47.13,1.0,0,1,0
55.0,1,12.21,11.0,8.0,7.0,0.0,1.0,1.0,15.56,60.46,1.0,0,1,0
54.0,0,16.54,10.0,11.0,9.0,1.0,1.0,0.0,13.81,47.56,1.0,0,1,0
21.0,0,19.82,14.0,14.0,5.0,1.0,1.0,0.0,29.14,29.69,1.0,1,0,0
39.0,0,11.09,7.0,14.0,4.0,1.0,1.0,1.0,12.65,86.12,1.0,0,1,0
43.0,1,9.53,19.0,10.0,9.0,1.0,1.0,0.0,5.68,80.34,1.0,0,1,0
53.0,0,14.78,6.0,5.0,1.0,0.0,0.0,1.0,21.67,38.99,1.0,1,0,0
30.0,1,7.23,16.0,1.0,2.0,1.0,0.0,1.0,8.99,11.47,1.0,1,0,0
49.0,0,9.24,19.0,5.0,2.0,1.0,0.0,0.0,11.05,0.49,1.0,1,0,0
34.0,0,2.8,19.0,0.0,3.0,0.0,1.0,0.0,2.11,9.24,1.0,1,0,0
58.0,0,9.82,10.0,10.0,2.0,0.0,0.0,0.0,9.56,15.47,1.0,0,1,0
53.0,0,10.3,12.0,10.0,6.0,1.0,1.0,1.0,14.43,65.78,1.0,0,1,0
36.0,1,28.89,15.0,12.0,5.0,1.0,1.0,0.0,23.35,21.96,1.0,1,0,0
52.0,0,18.1,8.0,1.0,7.0,0.0,0.0,0.0,16.71,63.48,1.0,1,0,0
57.0,1,23.83,10.0,11.0,1.0,0.0,1.0,1.0,18.03,32.83,1.0,0,1,0
45.0,0,2.32,8.0,2.0,1.0,0.0,0.0,0.0,1.66,89.51,0.0,0,1,0
18.0,1,4.09,16.0,4.0,5.0,0.0,0.0,0.0,2.22,46.91,1.0,1,0,0
59.0,0,24.62,16.0,9.0,4.0,0.0,1.0,1.0,30.45,67.29,1.0,0,1,0
35.0,1,19.08,2.0,7.0,6.0,0.0,0.0,1.0,11.27,46.09,1.0,0,1,0
39.0,1,6.54,17.0,11.0,8.0,0.0,0.0,0.0,6.74,91.25,1.0,0,1,0
39.0,1,12.74,5.0,9.0,4.0,0.0,1.0,0.0,7.0,68.74,1.0,1,0,0
29.0,1,16.62,5.0,12.0,0.0,1.0,0.0,0.0,24.66,64.22,1.0,0,0,1
25.0,1,25.46,12.0,13.0,2.0,1.0,0.0,1.0,30.79,59.23,1.0,0,1,0
41.0,0,2.75,7.0,12.0,7.0,1.0,1.0,1.0,3.11,98.86,1.0,0,1,0
33.0,1,18.3,5.0,12.0,2.0,1.0,0.0,1.0,12.56,68.48,1.0,0,1,0
21.0,1,21.79,4.0,4.0,6.0,1.0,1.0,0.0,22.4,75.41,1.0,0,1,0
55.0,1,29.36,17.0,4.0,9.0,1.0,1.0,1.0,29.46,8.17,1.0,0,1,0
44.0,0,24.41,6.0,3.0,2.0,0.0,0.0,0.0,20.96,81.42,1.0,0,1,0
39.0,0,9.01,14.0,2.0,1.0,1.0,1.0,1.0,5.91,49.5,1.0,0,1,0
33.0,0,21.58,9.0,6.0,9.0,0.0,1.0,0.0,18.71,33.67,1.0,1,0,0
29.0,0,23.14,4.0,10.0,5.0,1.0,0.0,1.0,25.66,58.17,1.0,1,0,0
39.0,1,22.16,10.0,6.0,1.0,1.0,1.0,0.0,21.88,62.56,1.0,0,1,0
41.0,0,24.78,16.0,0.0,9.0,1.0,1.0,1.0,26.52,26.02,1.0,0,1,0
31.0,1,15.74,16.0,6.0,4.0,1.0,0.0,0.0,29.17,43.71,1.0,0,0,1
42.0,0,3.85,16.0,2.0,4.0,1.0,0.0,1.0,2.87,72.13,1.0,0,1,0
51.0,1,4.04,6.0,12.0,4.0,1.0,1.0,0.0,2.47,22.58,1.0,1,0,0
20.0,1,24.1,15.0,2.0,5.0,1.0,1.0,1.0,24.62,83.61,1.0,0,1,0
41.0,1,8.32,3.0,14.0,2.0,1.0,0.0,1.0,11.58,7.75,1.0,1,0,0
59.0,1,2.7,9.0,5.0,9.0,0.0,1.0,0.0,4.04,58.12,1.0,1,0,0
26.0,1,12.64,1.0,14.0,4.0,1.0,0.0,0.0,16.25,37.97,1.0,1,0,0
43.0,0,24.78,11.0,5.0,7.0,1.0,1.0,1.0,17.87,5.33,1.0,1,0,0
37.0,1,4.67,6.0,10.0,3.0,1.0,1.0,1.0,5.28,77.45,1.0,0,0,1
57.0,1,20.48,5.0,12.0,4.0,0.0,1.0,0.0,15.13,54.65,1.0,0,1,0
27.0,1,1.1,18.0,7.0,0.0,0.0,1.0,1.0,1.18,71.53,1.0,0,1,0
36.0,1,4.18,12.0,3.0,0.0,0.0,1.0,1.0,4.1,38.01,1.0,0,1,0
20.0,0,11.17,7.0,4.0,7.0,0.0,1.0,0.0,9.85,85.96,1.0,1,0,0
41.0,0,3.42,2.0,2.0,1.0,0.0,0.0,1.0,3.9,8.37,1.0,1,0,0
22.0,1,25.53,7.0,2.0,9.0,0.0,1.0,0.0,34.66,23.34,1.0,0,1,0
20.0,1,26.06,9.0,8.0,9.0,1.0,1.0,0.0,21.82,79.46,1.0,0,1,0
39.0,1,22.91,8.0,4.0,6.0,1.0,1.0,0.0,22.6,95.47,1.0,1,0,0
39.0,1,8.03,9.0,7.0,6.0,1.0,0.0,1.0,7.68,84.64,1.0,0,1,0
32.0,0,16.17,10.0,8.0,8.0,1.0,1.0,1.0,12.11,23.09,1.0,0,1,0
52.0,0,6.34,12.0,9.0,5.0,0.0,0.0,1.0,5.84,34.85,1.0,1,0,0
29.0,1,9.16,2.0,5.0,1.0,0.0,1.0,1.0,4.78,76.55,1.0,0,1,0
58.0,1,15.96,10.0,8.0,0.0,1.0,0.0,0.0,16.24,94.63,1.0,0,1,0
43.0,1,22.32,3.0,13.0,0.0,1.0,1.0,0.0,27.25,28.92,1.0,0,1,0
51.0,1,3.74,1.0,10.0,3.0,0.0,1.0,1.0,3.24,38.63,1.0,0,1,0
40.0,1,9.6,17.0,6.0,7.0,0.0,1.0,0.0,11.97,2.29,1.0,0,1,0
48.0,0,27.87,1.0,10.0,9.0,0.0,1.0,1.0,34.86,50.44,1.0,0,1,0
37.0,0,13.44,5.0,9.0,7.0,1.0,1.0,1.0,19.95,8.82,1.0,0,1,0
29.0,1,28.23,14.0,9.0,8.0,0.0,1.0,0.0,29.53,8.56,1.0,0,1,0
40.0,0,29.75,6.0,6.0,1.0,0.0,0.0,1.0,26.9,76.13,1.0,0,1,0
21.0,0,16.27,9.0,4.0,6.0,1.0,1.0,0.0,18.54,34.39,1.0,0,1,0
40.0,0,9.35,14.0,6.0,3.0,1.0,1.0,0.0,10.53,93.56,1.0,0,0,1
18.0,1,23.93,4.0,9.0,2.0,1.0,0.0,1.0,35.59,71.61,1.0,0,1,0
42.0,0,5.62,1.0,3.0,3.0,1.0,0.0,0.0,6.79,29.48,1.0,1,0,0
19.0,0,8.31,6.0,10.0,3.0,0.0,1.0,0.0,6.7,68.19,1.0,1,0,0
47.0,1,23.76,7.0,10.0,2.0,0.0,0.0,1.0,16.34,86.56,1.0,0,1,0
20.0,0,13.58,6.0,5.0,8.0,1.0,0.0,0.0,17.56,43.6,1.0,1,0,0
38.0,1,6.84,1.0,1.0,7.0,0.0,0.0,1.0,4.65,56.18,1.0,0,1,0
42.0,0,19.88,8.0,13.0,9.0,0.0,0.0,0.0,22.41,21.75,1.0,1,0,0
37.0,1,22.25,12.0,9.0,1.0,1.0,0.0,0.0,14.07,40.22,1.0,0,1,0
39.0,1,4.63,11.0,2.0,2.0,1.0,0.0,1.0,5.64,57.9,1.0,1,0,0
38.0,1,9.03,2.0,1.0,9.0,0.0,0.0,1.0,11.58,61.55,1.0,0,1,0
50.0,0,7.42,2.0,12.0,6.0,1.0,1.0,0.0,11.06,72.0,1.0,1,0,0
55.0,1,12.02,2.0,9.0,4.0,1.0,1.0,1.0,17.48,95.74,1.0,0,1,0
32.0,1,23.14,8.0,1.0,0.0,0.0,1.0,0.0,28.09,83.85,1.0,1,0,0
32.0,0,21.7,7.0,6.0,0.0,1.0,0.0,0.0,16.87,85.16,1.0,0,1,0
42.0,0,20.21,16.0,4.0,7.0,0.0,1.0,1.0,10.99,55.75,1.0,1,0,0
38.0,0,1.18,9.0,12.0,5.0,1.0,1.0,0.0,1.25,14.42,1.0,0,1,0
41.0,0,5.12,16.0,12.0,3.0,0.0,1.0,0.0,6.48,63.55,1.0,0,1,0
39.0,1,7.48,2.0,5.0,2.0,1.0,1.0,1.0,3.82,40.63,1.0,1,0,0
23.0,1,8.89,3.0,2.0,8.0,1.0,0.0,1.0,9.11,3.18,1.0,0,0,1
40.0,1,5.25,2.0,14.0,8.0,0.0,0.0,1.0,7.26,19.49,1.0,0,1,0
21.0,0,12.9,19.0,9.0,3.0,0.0,0.0,1.0,14.67,49.5,1.0,0,0,1
44.0,0,3.18,17.0,4.0,7.0,1.0,0.0,0.0,3.76,63.1,1.0,1,0,0
35.0,1,22.75,12.0,4.0,3.0,0.0,0.0,0.0,22.17,97.84,1.0,1,0,0
38.0,1,23.84,11.0,10.0,7.0,0.0,0.0,0.0,34.4,92.34,1.0,0,1,0
45.0,1,17.65,19.0,3.0,6.0,1.0,1.0,0.0,15.44,59.43,1.0,0,1,0
52.0,1,3.6,6.0,9.0,5.0,1.0,1.0,0.0,3.16,15.49,1.0,1,0,0
39.0,1,26.81,10.0,3.0,6.0,0.0,0.0,0.0,27.29,33.63,1.0,0,1,0
57.0,1,29.0,14.0,11.0,5.0,1.0,1.0,1.0,31.49,23.3,1.0,0,1,0
40.0,0,6.87,1.0,12.0,5.0,1.0,1.0,1.0,7.13,47.05,1.0,0,1,0
20.0,1,21.43,15.0,7.0,6.0,1.0,0.0,0.0,28.26,80.06,1.0,0,1,0
57.0,1,25.42,6.0,5.0,3.0,0.0,1.0,0.0,33.92,82.18,1.0,1,0,0
27.0,1,16.66,13.0,10.0,4.0,0.0,0.0,0.0,10.52,17.81,1.0,1,0,0
42.0,1,10.38,14.0,1.0,8.0,1.0,1.0,1.0,11.38,54.91,1.0,0,1,0
25.0,1,14.88,13.0,1.0,1.0,0.0,0.0,0.0,14.3,67.67,1.0,0,1,0
28.0,1,15.86,16.0,1.0,8.0,1.0,0.0,1.0,17.44,39.66,1.0,0,1,0
22.0,1,12.62,1.0,5.0,4.0,0.0,0.0,0.0,14.99,90.54,1.0,0,1,0
54.0,0,27.97,14.0,11.0,9.0,1.0,1.0,1.0,14.3,35.9,1.0,0,1,0
55.0,1,22.57,13.0,0.0,0.0,0.0,1.0,0.0,30.84,49.01,1.0,1,0,0
39.0,0,8.0,10.0,2.0,6.0,0.0,1.0,1.0,4.14,58.68,1.0,1,0,0
22.0,0,17.98,10.0,0.0,4.0,0.0,1.0,1.0,13.29,42.74,1.0,0,1,0
26.0,0,20.97,4.0,3.0,2.0,1.0,0.0,1.0,28.58,96.36,1.0,1,0,0
19.0,1,5.06,10.0,12.0,2.0,0.0,0.0,0.0,5.91,76.05,1.0,0,1,0
18.0,1,11.39,12.0,0.0,0.0,1.0,1.0,0.0,12.89,82.91,1.0,1,0,0
57.0,1,27.26,6.0,8.0,6.0,1.0,1.0,1.0,37.07,75.26,1.0,0,1,0
47.0,1,17.45,15.0,10.0,1.0,0.0,1.0,0.0,22.8,58.81,1.0,1,0,0
28.0,1,7.29,5.0,11.0,7.0,1.0,0.0,1.0,9.12,2.82,1.0,0,1,0
45.0,1,4.56,10.0,10.0,3.0,0.0,1.0,1.0,2.5,76.47,1.0,0,1,0
29.0,1,16.03,9.0,12.0,3.0,0.0,1.0,1.0,20.54,61.27,1.0,0,1,0
56.0,1,16.88,10.0,5.0,4.0,1.0,1.0,1.0,11.83,8.07,1.0,0,1,0
43.0,1,10.7,12.0,13.0,5.0,1.0,1.0,0.0,5.63,11.86,1.0,0,1,0
30.0,1,19.28,4.0,7.0,6.0,1.0,1.0,0.0,19.12,48.12,1.0,0,1,0
25.0,0,2.99,4.0,13.0,2.0,1.0,1.0,1.0,4.31,85.28,1.0,0,1,0
45.0,1,5.21,13.0,1.0,3.0,1.0,0.0,1.0,7.22,55.37,1.0,1,0,0
47.0,1,16.84,14.0,13.0,8.0,0.0,0.0,1.0,24.96,91.96,1.0,0,1,0
26.0,1,2.79,12.0,14.0,0.0,1.0,0.0,0.0,2.08,81.57,1.0,1,0,0
56.0,0,26.55,13.0,5.0,7.0,1.0,0.0,1.0,31.74,63.08,1.0,0,1,0
48.0,1,5.12,13.0,3.0,7.0,1.0,0.0,0.0,2.85,31.34,1.0,0,0,1
38.0,1,20.54,2.0,6.0,6.0,1.0,1.0,1.0,26.77,85.27,1.0,0,0,1
51.0,0,12.34,19.0,7.0,5.0,0.0,1.0,0.0,12.63,49.5,1.0,0,1,0
48.0,1,12.59,9.0,13.0,6.0,1.0,1.0,1.0,18.84,55.28,1.0,1,0,0
42.0,0,23.18,10.0,5.0,9.0,1.0,0.0,1.0,17.15,50.06,1.0,0,1,0
29.0,0,15.48,17.0,12.0,3.0,1.0,0.0,0.0,19.89,21.28,1.0,0,0,1
18.0,0,22.04,10.0,12.0,3.0,1.0,1.0,0.0,14.79,1.57,1.0,0,1,0
39.0,0,15.65,13.0,0.0,4.0,0.0,0.0,1.0,12.32,71.65,1.0,0,1,0
57.0,1,18.19,1.0,14.0,3.0,1.0,1.0,1.0,14.47,91.96,1.0,0,1,0
54.0,0,23.06,2.0,7.0,3.0,0.0,1.0,1.0,24.86,18.37,1.0,0,1,0
18.0,0,18.61,17.0,10.0,8.0,1.0,1.0,1.0,16.1,93.47,1.0,0,1,0
18.0,1,18.85,13.0,0.0,5.0,0.0,0.0,1.0,17.69,7.19,1.0,1,0,0
59.0,1,23.89,17.0,8.0,2.0,0.0,0.0,1.0,24.41,55.25,1.0,0,1,0
59.0,1,28.52,13.0,1.0,2.0,0.0,0.0,1.0,15.86,11.56,1.0,0,1,0
38.0,0,11.92,17.0,10.0,9.0,1.0,0.0,0.0,13.89,88.91,1.0,0,1,0
39.0,1,17.74,19.0,9.0,7.0,1.0,1.0,0.0,20.39,10.32,1.0,0,1,0
34.0,0,3.5,14.0,5.0,2.0,0.0,1.0,0.0,5.13,25.11,1.0,0,1,0
39.0,0,15.74,10.0,7.0,3.0,0.0,1.0,0.0,7.23,80.59,1.0,1,0,0
55.0,1,12.95,2.0,4.0,5.0,0.0,0.0,1.0,6.88,68.85,1.0,0,1,0
52.0,1,25.22,14.0,13.0,8.0,0.0,0.0,1.0,15.97,38.81,1.0,0,1,0
33.0,1,15.89,17.0,1.0,5.0,0.0,0.0,1.0,14.66,83.68,1.0,0,1,0
25.0,1,22.2,5.0,4.0,2.0,1.0,1.0,0.0,15.85,63.57,1.0,0,1,0
34.0,1,1.55,18.0,0.0,5.0,1.0,0.0,1.0,1.11,25.98,1.0,1,0,0
34.0,1,14.47,3.0,7.0,5.0,0.0,0.0,0.0,19.82,74.03,1.0,0,1,0
43.0,0,27.14,16.0,7.0,4.0,1.0,1.0,1.0,22.36,33.31,1.0,0,1,0
30.0,0,7.51,19.0,13.0,4.0,1.0,1.0,1.0,6.89,81.57,1.0,0,1,0
34.0,1,1.91,18.0,1.0,2.0,1.0,1.0,1.0,14.3,78.16,1.0,0,1,0
55.0,0,13.57,5.0,5.0,4.0,1.0,1.0,1.0,11.4,30.85,1.0,0,1,0
34.0,0,21.43,8.0,10.0,4.0,1.0,1.0,0.0,22.59,10.37,1.0,0,1,0
31.0,0,14.18,6.0,7.0,6.0,0.0,0.0,0.0,14.5,82.08,1.0,1,0,0
23.0,0,14.34,15.0,9.0,8.0,1.0,1.0,1.0,10.92,36.44,1.0,0,1,0
52.0,0,20.42,3.0,12.0,4.0,1.0,0.0,1.0,24.85,32.53,1.0,0,1,0
31.0,0,8.38,9.0,7.0,8.0,1.0,1.0,0.0,11.18,1.82,1.0,0,1,0
25.0,1,22.8,11.0,11.0,4.0,1.0,1.0,0.0,29.26,72.59,1.0,0,1,0
32.0,1,5.44,14.0,13.0,3.0,1.0,1.0,0.0,4.87,27.41,1.0,0,1,0
44.0,1,12.48,9.0,14.0,5.0,1.0,0.0,0.0,17.88,43.59,1.0,1,0,0
30.0,0,20.02,10.0,13.0,7.0,1.0,1.0,0.0,28.01,89.98,1.0,1,0,0
48.0,1,25.02,15.0,6.0,3.0,1.0,1.0,0.0,14.3,12.53,1.0,0,1,0
52.0,1,23.95,18.0,2.0,4.0,1.0,0.0,1.0,14.94,3.8,1.0,0,1,0
23.0,1,21.93,19.0,12.0,9.0,0.0,0.0,0.0,30.57,56.05,1.0,0,1,0
22.0,0,11.41,7.0,13.0,0.0,0.0,1.0,0.0,14.2,69.99,1.0,0,1,0
39.0,1,4.55,19.0,14.0,9.0,1.0,0.0,0.0,3.69,52.82,1.0,1,0,0
40.0,0,7.29,5.0,11.0,0.0,1.0,1.0,1.0,5.87,33.96,1.0,1,0,0
42.0,1,26.08,18.0,13.0,7.0,0.0,1.0,1.0,21.44,36.14,1.0,0,0,1
51.0,1,25.86,1.0,10.0,6.0,1.0,0.0,1.0,35.2,14.96,1.0,0,1,0
43.0,1,28.6,12.0,3.0,4.0,0.0,1.0,1.0,21.17,31.17,1.0,0,1,0
22.0,0,3.2,6.0,0.0,8.0,0.0,0.0,0.0,3.68,75.89,1.0,1,0,0
43.0,0,16.57,13.0,8.0,0.0,0.0,1.0,0.0,22.11,49.91,1.0,1,0,0
37.0,0,19.81,17.0,13.0,2.0,0.0,1.0,0.0,17.58,89.08,1.0,1,0,0
23.0,0,21.61,9.0,9.0,5.0,1.0,1.0,0.0,12.13,16.8,1.0,0,1,0
23.0,0,19.67,1.0,9.0,0.0,0.0,1.0,1.0,24.76,44.24,1.0,0,1,0
35.0,1,23.33,12.0,1.0,5.0,1.0,0.0,1.0,12.13,70.16,1.0,0,1,0
21.0,1,11.42,1.0,9.0,1.0,1.0,0.0,0.0,15.2,27.23,1.0,0,1,0
34.0,0,6.2,4.0,6.0,9.0,1.0,1.0,1.0,14.3,26.68,1.0,0,1,0
31.0,0,6.93,7.0,7.0,4.0,0.0,0.0,1.0,9.02,10.56,1.0,1,0,0
31.0,1,1.35,5.0,13.0,9.0,0.0,0.0,0.0,1.41,89.29,1.0,0,1,0
30.0,0,11.16,5.0,3.0,1.0,0.0,1.0,1.0,9.59,17.25,1.0,0,1,0
24.0,1,3.66,7.0,10.0,0.0,1.0,1.0,0.0,5.12,97.01,1.0,1,0,0
32.0,0,10.32,17.0,10.0,3.0,1.0,1.0,1.0,13.08,44.88,1.0,0,1,0
36.0,1,19.22,12.0,14.0,1.0,0.0,0.0,0.0,11.16,98.18,1.0,1,0,0
52.0,0,26.94,15.0,9.0,8.0,1.0,1.0,0.0,38.54,4.04,1.0,0,1,0
34.0,0,25.35,3.0,0.0,2.0,0.0,1.0,0.0,24.51,56.71,1.0,0,1,0
52.0,1,8.33,17.0,4.0,8.0,0.0,1.0,0.0,5.41,69.08,1.0,0,0,1
36.0,1,4.89,14.0,9.0,3.0,1.0,0.0,0.0,6.22,51.63,1.0,0,0,1
37.0,0,6.6,10.0,9.0,9.0,1.0,0.0,1.0,6.72,57.01,1.0,0,1,0
53.0,0,29.16,15.0,5.0,6.0,0.0,0.0,0.0,34.2,53.84,1.0,1,0,0
52.0,1,16.93,15.0,6.0,6.0,0.0,1.0,0.0,20.22,14.95,1.0,0,1,0
49.0,0,6.29,19.0,0.0,5.0,1.0,1.0,1.0,4.39,53.19,1.0,0,1,0
57.0,1,25.38,11.0,12.0,7.0,1.0,0.0,1.0,37.33,54.17,1.0,0,1,0
41.0,1,12.46,10.0,3.0,5.0,1.0,1.0,1.0,7.55,35.56,1.0,0,1,0
34.0,0,27.08,10.0,11.0,8.0,1.0,1.0,1.0,29.94,60.75,1.0,1,0,0
24.0,1,8.56,9.0,4.0,4.0,0.0,0.0,0.0,5.53,41.19,1.0,1,0,0
18.0,1,12.4,3.0,4.0,2.0,0.0,0.0,0.0,17.08,75.52,1.0,0,0,1
52.0,0,15.64,1.0,6.0,4.0,0.0,0.0,1.0,10.53,3.82,1.0,1,0,0
49.0,1,26.89,11.0,3.0,3.0,0.0,0.0,1.0,25.3,1.0,1.0,0,1,0
53.0,1,26.19,16.0,9.0,2.0,0.0,1.0,1.0,15.37,52.39,1.0,1,0,0
30.0,1,17.66,3.0,6.0,0.0,0.0,1.0,0.0,16.74,98.92,1.0,0,0,1
23.0,1,7.43,9.0,7.0,7.0,0.0,0.0,0.0,3.75,44.55,1.0,1,0,0
31.0,0,12.7,11.0,1.0,3.0,0.0,1.0,1.0,11.98,1.19,1.0,1,0,0
54.0,1,29.29,17.0,13.0,2.0,1.0,1.0,1.0,34.79,31.71,1.0,0,0,1
32.0,0,18.63,1.0,0.0,3.0,1.0,0.0,0.0,12.72,46.73,1.0,0,1,0
21.0,1,23.65,9.0,12.0,0.0,0.0,0.0,0.0,24.9,90.11,1.0,0,1,0
57.0,0,14.05,3.0,9.0,5.0,1.0,0.0,1.0,13.69,12.13,1.0,1,0,0
33.0,1,16.43,10.0,9.0,2.0,0.0,1.0,0.0,13.72,92.44,1.0,0,0,1
45.0,0,13.44,5.0,0.0,7.0,0.0,0.0,1.0,15.74,94.02,1.0,0,1,0
33.0,1,21.38,11.0,12.0,9.0,1.0,0.0,1.0,31.97,64.1,1.0,0,1,0
21.0,1,25.69,5.0,0.0,4.0,0.0,1.0,1.0,36.94,22.52,1.0,1,0,0
43.0,1,15.71,10.0,8.0,8.0,1.0,0.0,0.0,23.1,53.67,1.0,0,1,0
45.0,1,14.95,14.0,3.0,8.0,0.0,1.0,0.0,7.78,81.67,1.0,1,0,0
49.0,0,10.87,12.0,8.0,1.0,0.0,0.0,1.0,8.22,35.8,1.0,0,1,0
19.0,0,6.14,19.0,6.0,4.0,1.0,1.0,1.0,14.3,90.53,1.0,0,1,0
48.0,1,28.24,9.0,14.0,6.0,1.0,1.0,1.0,15.48,8.69,1.0,0,1,0
20.0,0,15.74,7.0,6.0,6.0,0.0,0.0,1.0,8.8,30.72,1.0,0,1,0
25.0,1,24.22,16.0,12.0,9.0,1.0,0.0,1.0,27.91,99.32,1.0,0,1,0
41.0,1,15.74,7.0,1.0,2.0,1.0,0.0,1.0,32.25,58.39,1.0,0,1,0
32.0,0,23.94,14.0,1.0,6.0,1.0,0.0,1.0,18.57,59.03,1.0,0,1,0
48.0,0,28.17,8.0,11.0,6.0,1.0,0.0,1.0,35.61,23.99,1.0,0,1,0
26.0,0,19.08,18.0,4.0,3.0,1.0,1.0,1.0,22.14,85.76,1.0,0,1,0
56.0,1,27.04,3.0,14.0,6.0,0.0,0.0,0.0,30.11,42.91,1.0,0,1,0
19.0,1,5.86,2.0,9.0,7.0,0.0,0.0,1.0,7.28,79.35,1.0,0,1,0
25.0,0,19.17,5.0,0.0,2.0,1.0,0.0,1.0,14.45,81.07,1.0,1,0,0
24.0,1,23.4,8.0,6.0,1.0,1.0,1.0,1.0,19.63,17.49,1.0,0,1,0
56.0,0,8.88,19.0,14.0,8.0,0.0,0.0,0.0,9.42,50.18,1.0,0,1,0
59.0,0,22.48,9.0,10.0,6.0,1.0,1.0,0.0,21.11,38.4,1.0,1,0,0
33.0,0,23.58,2.0,6.0,5.0,1.0,1.0,1.0,28.81,15.48,1.0,0,1,0
52.0,0,25.1,15.0,10.0,9.0,1.0,0.0,0.0,32.65,12.34,1.0,0,0,1
47.0,0,10.07,8.0,7.0,9.0,0.0,0.0,1.0,10.35,4.58,1.0,1,0,0
27.0,0,20.77,10.0,6.0,8.0,0.0,1.0,0.0,18.57,70.2,1.0,0,1,0
55.0,1,9.82,10.0,7.0,4.0,1.0,1.0,0.0,13.86,78.22,1.0,0,1,0
35.0,1,22.43,19.0,14.0,1.0,1.0,1.0,1.0,28.03,47.14,1.0,0,1,0
22.0,0,14.43,1.0,14.0,6.0,1.0,1.0,0.0,16.93,56.39,1.0,0,1,0
46.0,0,18.33,2.0,2.0,8.0,0.0,1.0,1.0,10.22,26.2,1.0,0,1,0
56.0,0,13.06,10.0,2.0,2.0,1.0,0.0,1.0,13.42,71.48,1.0,0,1,0
51.0,1,5.7,14.0,7.0,3.0,1.0,1.0,0.0,3.54,58.4,1.0,1,0,0
